"original_dir","old_name","new_name","file_size_bytes","duplicate"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_chrysorrhoa-ML178020371.Table.1.selections.txt","Acanthiza_chrysorrhoa-ML178020371.Table.1.selections-2.txt",18834,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthiza_ewingii-ML55624041.Table.1.selections.txt","Acanthiza_ewingii-ML55624041.Table.1.selections-1.txt",11018,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_ewingii-ML55624041.Table.1.selections.txt","Acanthiza_ewingii-ML55624041.Table.1.selections-2.txt",11018,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthiza_inornata-ML54300541.Table.1.selections.txt","Acanthiza_inornata-ML54300541.Table.1.selections-1.txt",20931,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_inornata-ML54300541.Table.1.selections.txt","Acanthiza_inornata-ML54300541.Table.1.selections-2.txt",20931,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthiza_iredalei-ML204010041.Table.1.selections.txt","Acanthiza_iredalei-ML204010041.Table.1.selections-1.txt",7711,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_iredalei-ML204010041.Table.1.selections.txt","Acanthiza_iredalei-ML204010041.Table.1.selections-2.txt",7711,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthiza_katherina-ML56019341.Table.1.selections.txt","Acanthiza_katherina-ML56019341.Table.1.selections-1.txt",14457,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_katherina-ML56019341.Table.1.selections.txt","Acanthiza_katherina-ML56019341.Table.1.selections-2.txt",14457,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthiza_lineata-ML229699.Table.1.selections.txt","Acanthiza_lineata-ML229699.Table.1.selections-1.txt",7516,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_lineata-ML229699.Table.1.selections.txt","Acanthiza_lineata-ML229699.Table.1.selections-2.txt",7516,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthiza_nana-ML92322201.Table.1.selections.txt","Acanthiza_nana-ML92322201.Table.1.selections-1.txt",18915,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_nana-ML92322201.Table.1.selections.txt","Acanthiza_nana-ML92322201.Table.1.selections-2.txt",18915,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthiza_pusilla-ML56754831.Table.1.selections.txt","Acanthiza_pusilla-ML56754831.Table.1.selections-1.txt",12014,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_pusilla-ML56754831.Table.1.selections.txt","Acanthiza_pusilla-ML56754831.Table.1.selections-2.txt",12014,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthiza_reguloides-ML232916.Table.1.selections.txt","Acanthiza_reguloides-ML232916.Table.1.selections-1.txt",26982,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_reguloides-ML232916.Table.1.selections.txt","Acanthiza_reguloides-ML232916.Table.1.selections-2.txt",26982,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthiza_uropygialis-ML100812781.Table.1.selections.txt","Acanthiza_uropygialis-ML100812781.Table.1.selections-1.txt",7165,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthiza_uropygialis-ML100812781.Table.1.selections.txt","Acanthiza_uropygialis-ML100812781.Table.1.selections-2.txt",7165,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Meliphagidae","Acanthorhynchus_superciliosus-ML14935.Table.1.selections.txt","Acanthorhynchus_superciliosus-ML14935.Table.1.selections.txt",3008,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Meliphagidae","Acanthorhynchus_tenuirostris-ML233017.Table.1.selections.txt","Acanthorhynchus_tenuirostris-ML233017.Table.1.selections.txt",8387,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae/1","Acanthornis_magna-ML101516031.Table.1.selections.txt","Acanthornis_magna-ML101516031.Table.1.selections-1.txt",12072,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acanthizidae","Acanthornis_magna-ML101516031.Table.1.selections.txt","Acanthornis_magna-ML101516031.Table.1.selections-2.txt",12072,"possible.dupl"
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_badius-ML577.Table.1.selections.txt","Accipiter_badius-ML577.Table.1.selections.txt",800,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_brevipes-ML158848251.Table.1.selections.txt","Accipiter_brevipes-ML158848251.Table.1.selections.txt",1592,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_cirrocephalus-ML84039641.Table.1.selections.txt","Accipiter_cirrocephalus-ML84039641.Table.1.selections.txt",872,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_cooperii-ML231229541.Table.1.selections.txt","Accipiter_cooperii-ML231229541.Table.1.selections.txt",8951,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_fasciatus-ML54305821.Table.1.selections.txt","Accipiter_fasciatus-ML54305821.Table.1.selections.txt",13667,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_francesiae-ML94007.Table.1.selections.txt","Accipiter_francesiae-ML94007.Table.1.selections.txt",3995,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_gentilis-ML110169.Table.1.selections.txt","Accipiter_gentilis-ML110169.Table.1.selections.txt",839,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_gularis-ML93582121.Table.1.selections.txt","Accipiter_gularis-ML93582121.Table.1.selections.txt",2780,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_gundlachi-ML183590.Table.1.selections.txt","Accipiter_gundlachi-ML183590.Table.1.selections.txt",9261,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_madagascariensis-ML100026.Table.1.selections.txt","Accipiter_madagascariensis-ML100026.Table.1.selections.txt",884,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_melanoleucus-ML176720351.Table.1.selections.txt","Accipiter_melanoleucus-ML176720351.Table.1.selections.txt",872,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_minullus-ML94660.Table.1.selections.txt","Accipiter_minullus-ML94660.Table.1.selections.txt",8059,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_nisus-ML21136391.Table.1.selections.txt","Accipiter_nisus-ML21136391.Table.1.selections.txt",836,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_novaehollandiae-ML95815701.Table.1.selections.txt","Accipiter_novaehollandiae-ML95815701.Table.1.selections.txt",1908,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_poliogaster-ML35027801.Table.1.selections.txt","Accipiter_poliogaster-ML35027801.Table.1.selections.txt",860,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_rufiventris-ML275535.Table.1.selections.txt","Accipiter_rufiventris-ML275535.Table.1.selections.txt",4272,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_soloensis-ML166997231.Table.1.selections.txt","Accipiter_soloensis-ML166997231.Table.1.selections.txt",5308,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_striatus-ML174099.Table.1.selections.txt","Accipiter_striatus-ML174099.Table.1.selections.txt",10770,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_superciliosus-ML176937371.Table.1.selections.txt","Accipiter_superciliosus-ML176937371.Table.1.selections.txt",887,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_tachiro-ML100243.Table.1.selections.txt","Accipiter_tachiro-ML100243.Table.1.selections.txt",824,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_toussenelii-ML279489.Table.1.selections.txt","Accipiter_toussenelii-ML279489.Table.1.selections.txt",4011,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_trivirgatus-ML212082501.Table.1.selections.txt","Accipiter_trivirgatus-ML212082501.Table.1.selections.txt",866,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Accipitridae","Accipiter_virgatus-ML36753.Table.1.selections.txt","Accipiter_virgatus-ML36753.Table.1.selections.txt",7259,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Sturnidae","Acridotheres_cristatellus-ML14491.Table.1.selections.txt","Acridotheres_cristatellus-ML14491.Table.1.selections.txt",5607,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Sturnidae","Acridotheres_fuscus-ML105905411.Table.1.selections.txt","Acridotheres_fuscus-ML105905411.Table.1.selections.txt",6142,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Sturnidae","Acridotheres_grandis-ML221423191.Table.1.selections.txt","Acridotheres_grandis-ML221423191.Table.1.selections.txt",2313,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Sturnidae","Acridotheres_javanicus-ML146532661.Table.1.selections.txt","Acridotheres_javanicus-ML146532661.Table.1.selections.txt",6995,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Sturnidae","Acridotheres_tristis-ML5827.Table.1.selections.txt","Acridotheres_tristis-ML5827.Table.1.selections.txt",6304,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Furnariidae","Acrobatornis_fonsecai-ML225326.Table.1.selections.txt","Acrobatornis_fonsecai-ML225326.Table.1.selections.txt",21387,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_agricola-ML78227.Table.1.selections.txt","Acrocephalus_agricola-ML78227.Table.1.selections.txt",39083,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_arundinaceus-ML140035.Table.1.selections.txt","Acrocephalus_arundinaceus-ML140035.Table.1.selections.txt",41844,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_australis-ML226256.Table.1.selections.txt","Acrocephalus_australis-ML226256.Table.1.selections.txt",5404,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_baeticatus-ML81147491.Table.1.selections.txt","Acrocephalus_baeticatus-ML81147491.Table.1.selections.txt",110330,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_brevipennis-ML145269391.Table.1.selections.txt","Acrocephalus_brevipennis-ML145269391.Table.1.selections.txt",6460,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_dumetorum-ML86103.Table.1.selections.txt","Acrocephalus_dumetorum-ML86103.Table.1.selections.txt",6884,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_familiaris-ML88670821.Table.1.selections.txt","Acrocephalus_familiaris-ML88670821.Table.1.selections.txt",6048,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_gracilirostris-ML213412101.Table.1.selections.txt","Acrocephalus_gracilirostris-ML213412101.Table.1.selections.txt",17318,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_melanopogon-ML86335.Table.1.selections.txt","Acrocephalus_melanopogon-ML86335.Table.1.selections.txt",65132,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_newtoni-ML95792.Table.1.selections.txt","Acrocephalus_newtoni-ML95792.Table.1.selections.txt",4059,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_orientalis-ML145837511.Table.1.selections.txt","Acrocephalus_orientalis-ML145837511.Table.1.selections.txt",20401,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_paludicola-ML140030.Table.1.selections.txt","Acrocephalus_paludicola-ML140030.Table.1.selections.txt",17943,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_palustris-ML36926.Table.1.selections.txt","Acrocephalus_palustris-ML36926.Table.1.selections.txt",25457,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_rufescens-ML20288.Table.1.selections.txt","Acrocephalus_rufescens-ML20288.Table.1.selections.txt",14128,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Acrocephalidae","Acrocephalus_schoenobaenus-ML181650.Table.1.selections.txt","Acrocephalus_schoenobaenus-ML181650.Table.1.selections.txt",86334,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Rhinocryptidae","Acropternis_orthonyx-ML25795621.Table.1.selections.txt","Acropternis_orthonyx-ML25795621.Table.1.selections.txt",600,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Numididae","Acryllium_vulturinum-ML116368161.Table.1.selections.txt","Acryllium_vulturinum-ML116368161.Table.1.selections.txt",9587,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Leiothrichidae","Actinodura_cyanouroptera-ML175311.Table.1.selections.txt","Actinodura_cyanouroptera-ML175311.Table.1.selections.txt",1178,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Leiothrichidae","Actinodura_egertoni-ML117778351.Table.1.selections.txt","Actinodura_egertoni-ML117778351.Table.1.selections.txt",1640,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Leiothrichidae","Actinodura_morrisoniana-ML42177991.Table.1.selections.txt","Actinodura_morrisoniana-ML42177991.Table.1.selections.txt",2219,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Leiothrichidae","Actinodura_nipalensis-ML145751.Table.1.selections.txt","Actinodura_nipalensis-ML145751.Table.1.selections.txt",8777,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Leiothrichidae","Actinodura_strigula-ML173357841.Table.1.selections.txt","Actinodura_strigula-ML173357841.Table.1.selections.txt",1649,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Leiothrichidae","Actinodura_waldeni-ML117777481.Table.1.selections.txt","Actinodura_waldeni-ML117777481.Table.1.selections.txt",2131,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Scolopacidae","Actitis_macularius-ML206456.Table.1.selections.txt","Actitis_macularius-ML206456.Table.1.selections.txt",11978,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Jacanidae","Actophilornis_africanus-ML83241.Table.1.selections.txt","Actophilornis_africanus-ML83241.Table.1.selections.txt",4247,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Podicipedidae","Aechmophorus_clarkii-ML521971.Table.1.selections.txt","Aechmophorus_clarkii-ML521971.Table.1.selections.txt",575,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Aegithalidae","Aegithalos_caudatus-ML44667641.Table.1.selections.txt","Aegithalos_caudatus-ML44667641.Table.1.selections.txt",4517,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Aegithalidae","Aegithalos_concinnus-ML138553311.Table.1.selections.txt","Aegithalos_concinnus-ML138553311.Table.1.selections.txt",4093,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Aegithalidae","Aegithalos_glaucogularis-ML126680111.Table.1.selections.txt","Aegithalos_glaucogularis-ML126680111.Table.1.selections.txt",3191,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Aegithalidae","Aegithalos_iouschistos-ML155485061.Table.1.selections.txt","Aegithalos_iouschistos-ML155485061.Table.1.selections.txt",2387,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Aegithalidae","Aegithalos_niveogularis-ML173737171.Table.1.selections.txt","Aegithalos_niveogularis-ML173737171.Table.1.selections.txt",3422,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Aegithinidae","Aegithina_nigrolutea-ML690.Table.1.selections.txt","Aegithina_nigrolutea-ML690.Table.1.selections.txt",2276,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Aegithinidae","Aegithina_tiphia-ML178388.Table.1.selections.txt","Aegithina_tiphia-ML178388.Table.1.selections.txt",2943,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Strigidae","Aegolius_acadicus-ML111096.Table.1.selections.txt","Aegolius_acadicus-ML111096.Table.1.selections.txt",4743,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Strigidae","Aegolius_funereus-ML49540.Table.1.selections.txt","Aegolius_funereus-ML49540.Table.1.selections.txt",5579,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Strigidae","Aegolius_harrisii-ML199111.Table.1.selections.txt","Aegolius_harrisii-ML199111.Table.1.selections.txt",18334,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Strigidae","Aegolius_ridgwayi-ML55412.Table.1.selections.txt","Aegolius_ridgwayi-ML55412.Table.1.selections.txt",12678,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Aegothelidae","Aegotheles_cristatus-ML232829.Table.1.selections.txt","Aegotheles_cristatus-ML232829.Table.1.selections.txt",1831,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Apodidae","Aerodramus_brevirostris-ML39570671.Table.1.selections.txt","Aerodramus_brevirostris-ML39570671.Table.1.selections.txt",4049,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Apodidae","Aerodramus_maximus-ML219358.Table.1.selections.txt","Aerodramus_maximus-ML219358.Table.1.selections.txt",2879,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Apodidae","Aeronautes_montivagus-ML40366.Table.1.selections.txt","Aeronautes_montivagus-ML40366.Table.1.selections.txt",5981,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Alcidae","Aethia_cristatella-ML132015.Table.1.selections.txt","Aethia_cristatella-ML132015.Table.1.selections.txt",7531,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Apodidae","Aethia_pusilla-ML214748.Table.1.selections.txt","Aethia_pusilla-ML214748.Table.1.selections.txt",5726,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Alcidae","Aethia_pygmaea-ML132092.Table.1.selections.txt","Aethia_pygmaea-ML132092.Table.1.selections.txt",19201,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Nectariniidae","Aethopyga_christinae-ML146192.Table.1.selections.txt","Aethopyga_christinae-ML146192.Table.1.selections.txt",3691,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Nectariniidae","Aethopyga_gouldiae-ML155085491.Table.1.selections.txt","Aethopyga_gouldiae-ML155085491.Table.1.selections.txt",1987,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Nectariniidae","Aethopyga_nipalensis-ML155085551.Table.1.selections.txt","Aethopyga_nipalensis-ML155085551.Table.1.selections.txt",2507,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Nectariniidae","Aethopyga_saturata-ML197758.Table.1.selections.txt","Aethopyga_saturata-ML197758.Table.1.selections.txt",4913,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Nectariniidae","Aethopyga_siparaja-ML174929631.Table.1.selections.txt","Aethopyga_siparaja-ML174929631.Table.1.selections.txt",3227,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Nectariniidae","Aethopyga_temminckii-ML36770.Table.1.selections.txt","Aethopyga_temminckii-ML36770.Table.1.selections.txt",9497,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Nectariniidae","Aethopyga_vigorsii-ML101091881.Table.1.selections.txt","Aethopyga_vigorsii-ML101091881.Table.1.selections.txt",2765,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Ardeidae","Agamia_agami-ML117908.Table.1.selections.txt","Agamia_agami-ML117908.Table.1.selections.txt",7362,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Psittaculidae","Agapornis_fischeri-ML37122.Table.1.selections.txt","Agapornis_fischeri-ML37122.Table.1.selections.txt",1010,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Psittaculidae","Agapornis_pullarius-ML1052.Table.1.selections.txt","Agapornis_pullarius-ML1052.Table.1.selections.txt",3406,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Psittaculidae","Agapornis_roseicollis-ML100451001.Table.1.selections.txt","Agapornis_roseicollis-ML100451001.Table.1.selections.txt",599,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Psittaculidae","Agapornis_taranta-ML276915.Table.1.selections.txt","Agapornis_taranta-ML276915.Table.1.selections.txt",1457,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Icteridae","Agelaius_assimilis-ML59793071.Table.1.selections.txt","Agelaius_assimilis-ML59793071.Table.1.selections.txt",1084,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Icteridae","Agelaius_humeralis-ML34504.Table.1.selections.txt","Agelaius_humeralis-ML34504.Table.1.selections.txt",582,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Icteridae","Agelaius_phoeniceus-ML100740.Table.1.selections.txt","Agelaius_phoeniceus-ML100740.Table.1.selections.txt",2993,NA
"/home/m/Dropbox/Projects/bird_song_evolution/data/processed/raven_annotation_files/Icteridae","Agelaius_tricolor-ML50919891.Table.1.selections.txt","Agelaius_tricolor-ML50919891.Table.1.selections.txt",2177,NA
