Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	song	element
1	Spectrogram 1	1	532.155152615	532.456331863	1471.6	4671.6	Cisticola_aberdare-ML14357.wav	C:\Users\User\OneDrive - Pontificia Universidad Javeriana\Pictures\Desktop\Andean nature\Cantos\Cisticolidae\Cisticola_aberdare-ML14357.wav	1	a
2	Spectrogram 1	1	532.746881255	533.023257506	1331.4	4811.8	Cisticola_aberdare-ML14357.wav	C:\Users\User\OneDrive - Pontificia Universidad Javeriana\Pictures\Desktop\Andean nature\Cantos\Cisticolidae\Cisticola_aberdare-ML14357.wav	1	a
3	Spectrogram 1	1	533.345696466	533.607899576	1354.8	4858.5	Cisticola_aberdare-ML14357.wav	C:\Users\User\OneDrive - Pontificia Universidad Javeriana\Pictures\Desktop\Andean nature\Cantos\Cisticolidae\Cisticola_aberdare-ML14357.wav	1	a
4	Spectrogram 1	1	533.909078824	534.192541646	1214.6	5092.1	Cisticola_aberdare-ML14357.wav	C:\Users\User\OneDrive - Pontificia Universidad Javeriana\Pictures\Desktop\Andean nature\Cantos\Cisticolidae\Cisticola_aberdare-ML14357.wav	1	a
5	Spectrogram 1	1	534.468917897	534.727577722	1261.3	4998.6	Cisticola_aberdare-ML14357.wav	C:\Users\User\OneDrive - Pontificia Universidad Javeriana\Pictures\Desktop\Andean nature\Cantos\Cisticolidae\Cisticola_aberdare-ML14357.wav	1	a
6	Spectrogram 1	1	535.040932148	535.281875547	1097.8	5022.0	Cisticola_aberdare-ML14357.wav	C:\Users\User\OneDrive - Pontificia Universidad Javeriana\Pictures\Desktop\Andean nature\Cantos\Cisticolidae\Cisticola_aberdare-ML14357.wav	1	a
7	Spectrogram 1	1	535.575968225	535.831084764	1074.5	4998.6	Cisticola_aberdare-ML14357.wav	C:\Users\User\OneDrive - Pontificia Universidad Javeriana\Pictures\Desktop\Andean nature\Cantos\Cisticolidae\Cisticola_aberdare-ML14357.wav	1	a
8	Spectrogram 1	1	536.107461015	536.366120840	1121.2	5092.1	Cisticola_aberdare-ML14357.wav	C:\Users\User\OneDrive - Pontificia Universidad Javeriana\Pictures\Desktop\Andean nature\Cantos\Cisticolidae\Cisticola_aberdare-ML14357.wav	1	a
